id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
7304,TRUE,92,Burnley,BUR,82,Tottenham,TOT,0,3,0.159735,3.30947,2017-12-23 17:30:00,0.002,0.0192,0.9788
7302,TRUE,75,Leicester,LEI,89,Manchester United,MUN,2,2,1.56465,2.15281,2017-12-23 19:45:00,0.2207,0.2581,0.5212
7316,TRUE,82,Tottenham,TOT,74,Southampton,SOU,5,2,3.08413,0.591118,2017-12-26 12:30:00,0.9212,0.058,0.0208
7309,TRUE,73,Bournemouth,BOU,81,West Ham,WHU,3,3,2.84928,1.87596,2017-12-26 15:00:00,0.6046,0.2141,0.1813
7310,TRUE,80,Chelsea,CHE,220,Brighton,BRI,2,0,2.16934,0.452601,2017-12-26 15:00:00,0.8051,0.1496,0.0453
7312,TRUE,219,Huddersfield,HUD,85,Stoke,STO,1,1,1.8756,1.19984,2017-12-26 15:00:00,0.5381,0.2436,0.2183
7314,TRUE,89,Manchester United,MUN,92,Burnley,BUR,2,2,1.80763,0.786214,2017-12-26 15:00:00,0.6333,0.2573,0.1094
7317,TRUE,90,Watford,WAT,75,Leicester,LEI,2,1,1.43009,1.54771,2017-12-26 15:00:00,0.3135,0.2953,0.3912
7318,TRUE,76,West Bromwich Albion,WBA,72,Everton,EVE,0,0,1.18168,0.405775,2017-12-26 15:00:00,0.5773,0.3075,0.1152
7313,TRUE,87,Liverpool,LIV,84,Swansea,SWA,5,0,3.06422,0.2719,2017-12-26 17:30:00,0.9432,0.048,0.0088
7315,TRUE,86,Newcastle United,NEW,88,Manchester City,MCI,0,1,0.174705,1.93187,2017-12-27 19:45:00,0.0231,0.1451,0.8318
7311,TRUE,78,Crystal Palace,CRY,83,Arsenal,ARS,2,3,1.14522,1.84104,2017-12-28 20:00:00,0.2058,0.2464,0.5478
7319,TRUE,73,Bournemouth,BOU,72,Everton,EVE,2,1,1.39955,0.599608,2017-12-30 15:00:00,0.5823,0.2756,0.1421
7320,TRUE,80,Chelsea,CHE,85,Stoke,STO,5,0,3.09527,0.28218,2017-12-30 15:00:00,0.9634,0.033,0.0036
7322,TRUE,219,Huddersfield,HUD,92,Burnley,BUR,0,0,0.049118,1.20923,2017-12-30 15:00:00,0.0106,0.2527,0.7367
7323,TRUE,87,Liverpool,LIV,75,Leicester,LEI,2,1,2.56607,0.789667,2017-12-30 15:00:00,0.7988,0.1435,0.0577
7325,TRUE,86,Newcastle United,NEW,220,Brighton,BRI,0,0,0.504379,0.630058,2017-12-30 15:00:00,0.2331,0.4265,0.3404
7327,TRUE,90,Watford,WAT,84,Swansea,SWA,1,2,1.17794,1.31479,2017-12-30 15:00:00,0.2959,0.3224,0.3817
7324,TRUE,89,Manchester United,MUN,74,Southampton,SOU,0,0,1.87247,0.85013,2017-12-30 17:30:00,0.6447,0.2256,0.1297
7321,TRUE,78,Crystal Palace,CRY,88,Manchester City,MCI,0,0,1.72153,1.09586,2017-12-31 12:00:00,0.5453,0.2594,0.1953
7328,TRUE,76,West Bromwich Albion,WBA,83,Arsenal,ARS,1,1,1.39429,0.917801,2017-12-31 16:30:00,0.4997,0.2937,0.2066
7331,TRUE,220,Brighton,BRI,73,Bournemouth,BOU,2,2,2.37332,1.28248,2018-01-01 12:30:00,0.6515,0.1869,0.1616
7332,TRUE,92,Burnley,BUR,87,Liverpool,LIV,1,2,0.900466,1.62514,2018-01-01 15:00:00,0.1423,0.2774,0.5803
7334,TRUE,75,Leicester,LEI,219,Huddersfield,HUD,3,0,1.45074,0.226625,2018-01-01 15:00:00,0.7575,0.2013,0.0412
7337,TRUE,85,Stoke,STO,86,Newcastle United,NEW,0,1,1.50029,2.02028,2018-01-01 15:00:00,0.2406,0.2572,0.5022
7333,TRUE,72,Everton,EVE,89,Manchester United,MUN,0,2,1.23952,1.26247,2018-01-01 17:30:00,0.3316,0.304,0.3644
7329,TRUE,81,West Ham,WHU,76,West Bromwich Albion,WBA,2,1,1.0594,0.63538,2018-01-02 19:45:00,0.4746,0.3248,0.2006
7336,TRUE,74,Southampton,SOU,78,Crystal Palace,CRY,1,2,0.445301,1.34294,2018-01-02 19:45:00,0.09,0.2547,0.6553
7338,TRUE,84,Swansea,SWA,82,Tottenham,TOT,0,2,0.397789,1.61843,2018-01-02 19:45:00,0.0641,0.1995,0.7364
7335,TRUE,88,Manchester City,MCI,90,Watford,WAT,3,1,2.77398,0.965283,2018-01-02 20:00:00,0.8131,0.1322,0.0547
7330,TRUE,83,Arsenal,ARS,80,Chelsea,CHE,2,2,1.23205,3.0768,2018-01-03 19:45:00,0.0749,0.1325,0.7926
7326,TRUE,82,Tottenham,TOT,81,West Ham,WHU,1,1,1.64908,0.612933,2018-01-04 20:00:00,0.6332,0.2468,0.12
7340,TRUE,80,Chelsea,CHE,75,Leicester,LEI,0,0,0.622946,1.36341,2018-01-13 15:00:00,0.1501,0.2689,0.581
7341,TRUE,78,Crystal Palace,CRY,92,Burnley,BUR,1,0,1.80971,0.907849,2018-01-13 15:00:00,0.62,0.2354,0.1446
7342,TRUE,219,Huddersfield,HUD,81,West Ham,WHU,1,4,0.681,0.986853,2018-01-13 15:00:00,0.2382,0.3498,0.412
7345,TRUE,86,Newcastle United,NEW,84,Swansea,SWA,1,1,1.8273,0.895774,2018-01-13 15:00:00,0.6142,0.2353,0.1505
7347,TRUE,90,Watford,WAT,74,Southampton,SOU,2,2,1.67369,0.857637,2018-01-13 15:00:00,0.5787,0.2734,0.1479
7348,TRUE,76,West Bromwich Albion,WBA,220,Brighton,BRI,2,0,1.38478,0.530765,2018-01-13 15:00:00,0.6072,0.2605,0.1323
7346,TRUE,82,Tottenham,TOT,72,Everton,EVE,4,0,4.21366,0.290345,2018-01-13 17:30:00,0.992,0.0072,0.0008
7339,TRUE,73,Bournemouth,BOU,83,Arsenal,ARS,2,1,0.822285,1.00956,2018-01-14 13:30:00,0.2699,0.3326,0.3975
7343,TRUE,87,Liverpool,LIV,88,Manchester City,MCI,4,3,1.01595,0.722959,2018-01-14 16:00:00,0.413,0.3412,0.2458
7344,TRUE,89,Manchester United,MUN,85,Stoke,STO,3,0,1.9485,1.47603,2018-01-15 20:00:00,0.4918,0.2429,0.2653
7350,TRUE,220,Brighton,BRI,80,Chelsea,CHE,0,4,0.881174,1.52008,2018-01-20 12:30:00,0.1909,0.2695,0.5396
7349,TRUE,83,Arsenal,ARS,78,Crystal Palace,CRY,4,1,3.56519,0.501202,2018-01-20 15:00:00,0.9669,0.0272,0.0059
7351,TRUE,92,Burnley,BUR,89,Manchester United,MUN,0,1,0.568215,0.860828,2018-01-20 15:00:00,0.217,0.3807,0.4023
7352,TRUE,72,Everton,EVE,76,West Bromwich Albion,WBA,1,1,0.92355,1.34998,2018-01-20 15:00:00,0.2305,0.3071,0.4624
7353,TRUE,75,Leicester,LEI,90,Watford,WAT,2,0,1.51932,0.740795,2018-01-20 15:00:00,0.6013,0.2706,0.1281
7356,TRUE,85,Stoke,STO,219,Huddersfield,HUD,2,0,0.987799,0.238458,2018-01-20 15:00:00,0.5639,0.3543,0.0818
7358,TRUE,81,West Ham,WHU,73,Bournemouth,BOU,1,1,0.980241,0.501886,2018-01-20 15:00:00,0.4893,0.354,0.1567
7354,TRUE,88,Manchester City,MCI,86,Newcastle United,NEW,3,1,2.5505,0.992018,2018-01-20 17:30:00,0.7637,0.1571,0.0792
7355,TRUE,74,Southampton,SOU,82,Tottenham,TOT,1,1,1.15209,1.30653,2018-01-21 16:00:00,0.3129,0.3068,0.3803
7357,TRUE,84,Swansea,SWA,87,Liverpool,LIV,1,0,0.498742,2.19675,2018-01-22 20:00:00,0.0282,0.1331,0.8387
7360,TRUE,81,West Ham,WHU,78,Crystal Palace,CRY,1,1,1.11632,1.15809,2018-01-30 19:45:00,0.2462,0.4659,0.2879
7361,TRUE,84,Swansea,SWA,83,Arsenal,ARS,3,1,2.37911,1.15616,2018-01-30 19:45:00,0.6841,0.1887,0.1272
7359,TRUE,219,Huddersfield,HUD,87,Liverpool,LIV,0,3,0.288048,2.05148,2018-01-30 20:00:00,0.0222,0.1119,0.8659
7362,TRUE,80,Chelsea,CHE,73,Bournemouth,BOU,0,3,1.14795,1.42447,2018-01-31 19:45:00,0.2672,0.2799,0.4529
7363,TRUE,74,Southampton,SOU,220,Brighton,BRI,1,1,1.27393,1.07907,2018-01-31 19:45:00,0.3725,0.332,0.2955
7364,TRUE,86,Newcastle United,NEW,92,Burnley,BUR,1,1,2.52275,1.22828,2018-01-31 19:45:00,0.7078,0.1873,0.1049
7365,TRUE,72,Everton,EVE,75,Leicester,LEI,2,1,1.53072,2.65018,2018-01-31 19:45:00,0.1228,0.208,0.6692
7366,TRUE,88,Manchester City,MCI,76,West Bromwich Albion,WBA,3,0,2.68955,0.118043,2018-01-31 20:00:00,0.9444,0.0502,0.0054
7367,TRUE,82,Tottenham,TOT,89,Manchester United,MUN,2,0,2.0117,0.817997,2018-01-31 20:00:00,0.6715,0.213,0.1155
7368,TRUE,85,Stoke,STO,90,Watford,WAT,0,0,0.722172,0.740773,2018-01-31 20:00:00,0.3067,0.3718,0.3215
7372,TRUE,92,Burnley,BUR,88,Manchester City,MCI,1,1,0.795971,2.24914,2018-02-03 12:30:00,0.0766,0.1749,0.7485
7370,TRUE,73,Bournemouth,BOU,85,Stoke,STO,2,1,1.91091,0.721222,2018-02-03 15:00:00,0.69,0.2018,0.1082
7371,TRUE,220,Brighton,BRI,81,West Ham,WHU,3,1,1.64227,0.443751,2018-02-03 15:00:00,0.7043,0.217,0.0787
7374,TRUE,75,Leicester,LEI,84,Swansea,SWA,1,1,1.48466,0.569943,2018-02-03 15:00:00,0.6357,0.2632,0.1011
7376,TRUE,89,Manchester United,MUN,219,Huddersfield,HUD,2,0,1.63389,0.13049,2018-02-03 15:00:00,0.8913,0.1004,0.0083
7378,TRUE,76,West Bromwich Albion,WBA,74,Southampton,SOU,2,3,0.876603,0.99695,2018-02-03 15:00:00,0.3034,0.3342,0.3624
7369,TRUE,83,Arsenal,ARS,72,Everton,EVE,5,1,3.19622,1.49065,2018-02-03 17:30:00,0.7592,0.1463,0.0945
7373,TRUE,78,Crystal Palace,CRY,86,Newcastle United,NEW,1,1,3.00238,1.14408,2018-02-04 14:15:00,0.809,0.1294,0.0616
7375,TRUE,87,Liverpool,LIV,82,Tottenham,TOT,2,2,1.28962,2.54392,2018-02-04 16:30:00,0.1058,0.1802,0.714
7377,TRUE,90,Watford,WAT,80,Chelsea,CHE,4,1,2.12696,0.573557,2018-02-05 20:00:00,0.799,0.1462,0.0548
7387,TRUE,82,Tottenham,TOT,83,Arsenal,ARS,1,0,2.63564,0.487297,2018-02-10 12:30:00,0.8677,0.103,0.0293
7380,TRUE,72,Everton,EVE,78,Crystal Palace,CRY,3,1,1.48792,1.65713,2018-02-10 15:00:00,0.3028,0.3033,0.3939
7385,TRUE,85,Stoke,STO,220,Brighton,BRI,1,1,1.39547,0.897856,2018-02-10 15:00:00,0.5129,0.294,0.1931
7386,TRUE,84,Swansea,SWA,92,Burnley,BUR,1,0,0.843332,0.430729,2018-02-10 15:00:00,0.4309,0.3847,0.1844
7388,TRUE,81,West Ham,WHU,90,Watford,WAT,2,0,1.83359,0.799928,2018-02-10 15:00:00,0.6574,0.2283,0.1143
7382,TRUE,88,Manchester City,MCI,75,Leicester,LEI,5,1,2.59121,0.109716,2018-02-10 17:30:00,0.9548,0.0408,0.0044
7381,TRUE,219,Huddersfield,HUD,73,Bournemouth,BOU,4,1,2.56699,0.433555,2018-02-11 12:00:00,0.9021,0.0796,0.0183
7383,TRUE,86,Newcastle United,NEW,89,Manchester United,MUN,1,0,0.676656,1.71995,2018-02-11 14:15:00,0.1233,0.2257,0.651
7384,TRUE,74,Southampton,SOU,87,Liverpool,LIV,0,2,0.854343,2.35575,2018-02-11 16:30:00,0.0791,0.1683,0.7526
7379,TRUE,80,Chelsea,CHE,76,West Bromwich Albion,WBA,3,0,2.37995,0.628806,2018-02-12 20:00:00,0.8018,0.1433,0.0549
7396,TRUE,75,Leicester,LEI,85,Stoke,STO,1,1,1.12487,0.166078,2018-02-24 12:30:00,0.6469,0.305,0.0481
7390,TRUE,73,Bournemouth,BOU,86,Newcastle United,NEW,2,2,1.20646,4.23567,2018-02-24 15:00:00,0.0096,0.033,0.9574
7391,TRUE,220,Brighton,BRI,84,Swansea,SWA,4,1,3.2913,0.443169,2018-02-24 15:00:00,0.9678,0.0268,0.0054
7394,TRUE,76,West Bromwich Albion,WBA,219,Huddersfield,HUD,1,2,1.50162,1.18101,2018-02-24 15:00:00,0.4547,0.2737,0.2716
7395,TRUE,87,Liverpool,LIV,81,West Ham,WHU,4,1,3.9205,0.33527,2018-02-24 15:00:00,0.9818,0.0158,0.0024
7398,TRUE,92,Burnley,BUR,74,Southampton,SOU,1,1,1.28178,0.65898,2018-02-24 15:00:00,0.5855,0.2987,0.1158
7392,TRUE,90,Watford,WAT,72,Everton,EVE,1,0,0.606929,0.665127,2018-02-24 17:30:00,0.2653,0.3994,0.3353
7397,TRUE,78,Crystal Palace,CRY,82,Tottenham,TOT,0,1,0.184958,1.65074,2018-02-25 00:00:00,0.0263,0.1618,0.8119
7393,TRUE,89,Manchester United,MUN,80,Chelsea,CHE,2,1,1.30036,1.68958,2018-02-25 14:05:00,0.2532,0.2698,0.477
7389,TRUE,83,Arsenal,ARS,88,Manchester City,MCI,0,3,1.30172,1.92605,2018-03-01 19:45:00,0.1891,0.2652,0.5457
7400,TRUE,92,Burnley,BUR,72,Everton,EVE,2,1,2.33524,1.79993,2018-03-03 12:30:00,0.5068,0.2262,0.267
7402,TRUE,75,Leicester,LEI,73,Bournemouth,BOU,1,1,2.97799,1.4035,2018-03-03 15:00:00,0.7672,0.1577,0.0751
7405,TRUE,74,Southampton,SOU,85,Stoke,STO,0,0,0.982895,0.385303,2018-03-03 15:00:00,0.5143,0.3512,0.1345
7406,TRUE,84,Swansea,SWA,81,West Ham,WHU,4,1,2.30838,0.497211,2018-03-03 15:00:00,0.8677,0.1064,0.0259
7407,TRUE,82,Tottenham,TOT,219,Huddersfield,HUD,2,0,1.63794,0.138106,2018-03-03 15:00:00,0.8351,0.1484,0.0165
7408,TRUE,90,Watford,WAT,76,West Bromwich Albion,WBA,1,0,1.23526,1.09115,2018-03-03 15:00:00,0.3838,0.2983,0.3179
7403,TRUE,87,Liverpool,LIV,86,Newcastle United,NEW,2,0,1.56935,0.255322,2018-03-03 17:30:00,0.7452,0.2103,0.0445
7399,TRUE,220,Brighton,BRI,83,Arsenal,ARS,2,1,1.48498,0.801513,2018-03-04 13:30:00,0.5623,0.2677,0.17
7404,TRUE,88,Manchester City,MCI,80,Chelsea,CHE,1,0,0.953312,0.118301,2018-03-04 16:00:00,0.6024,0.3551,0.0425
7401,TRUE,78,Crystal Palace,CRY,89,Manchester United,MUN,2,3,0.74138,1.25439,2018-03-05 20:00:00,0.1996,0.2928,0.5076
7414,TRUE,89,Manchester United,MUN,87,Liverpool,LIV,2,1,0.845051,0.777089,2018-03-10 12:30:00,0.3475,0.3696,0.2829
7412,TRUE,72,Everton,EVE,220,Brighton,BRI,2,0,1.68868,0.321797,2018-03-10 15:00:00,0.7959,0.1676,0.0365
7413,TRUE,219,Huddersfield,HUD,84,Swansea,SWA,0,0,1.39381,0,2018-03-10 15:00:00,0.7666,0.2334,0
7415,TRUE,86,Newcastle United,NEW,74,Southampton,SOU,3,0,1.35847,0.496723,2018-03-10 15:00:00,0.6429,0.2705,0.0866
7417,TRUE,76,West Bromwich Albion,WBA,75,Leicester,LEI,1,4,0.360925,1.86524,2018-03-10 15:00:00,0.049,0.1583,0.7927
7418,TRUE,81,West Ham,WHU,92,Burnley,BUR,0,3,0.72673,1.41929,2018-03-10 15:00:00,0.1405,0.2841,0.5754
7411,TRUE,80,Chelsea,CHE,78,Crystal Palace,CRY,2,1,3.87829,1.13893,2018-03-10 17:30:00,0.897,0.0693,0.0337
7409,TRUE,83,Arsenal,ARS,90,Watford,WAT,3,0,2.38263,1.54676,2018-03-11 13:30:00,0.5928,0.233,0.1742
7410,TRUE,73,Bournemouth,BOU,82,Tottenham,TOT,1,4,1.17387,2.53124,2018-03-11 16:00:00,0.0758,0.1822,0.742
7416,TRUE,85,Stoke,STO,88,Manchester City,MCI,0,2,0.157023,1.64562,2018-03-12 20:00:00,0.0252,0.185,0.7898
7419,TRUE,73,Bournemouth,BOU,76,West Bromwich Albion,WBA,2,1,0.685329,1.74488,2018-03-17 15:00:00,0.1,0.2141,0.6859
7421,TRUE,219,Huddersfield,HUD,78,Crystal Palace,CRY,0,2,0.220381,2.74705,2018-03-17 15:00:00,0.0034,0.0393,0.9573
7425,TRUE,85,Stoke,STO,72,Everton,EVE,1,2,0.894266,2.97881,2018-03-17 15:00:00,0.024,0.0988,0.8772
7423,TRUE,87,Liverpool,LIV,90,Watford,WAT,5,0,1.81208,0.35476,2018-03-17 17:30:00,0.7774,0.1736,0.049
7432,TRUE,78,Crystal Palace,CRY,87,Liverpool,LIV,1,2,1.90868,1.72037,2018-03-31 12:30:00,0.4192,0.2714,0.3094
7430,TRUE,220,Brighton,BRI,75,Leicester,LEI,0,2,1.60322,1.26582,2018-03-31 15:00:00,0.4208,0.3811,0.1981
7434,TRUE,81,West Ham,WHU,74,Southampton,SOU,3,0,1.44971,0.446641,2018-03-31 15:00:00,0.679,0.2334,0.0876
7435,TRUE,89,Manchester United,MUN,84,Swansea,SWA,2,0,2.14368,0.138813,2018-03-31 15:00:00,0.9014,0.088,0.0106
7436,TRUE,86,Newcastle United,NEW,219,Huddersfield,HUD,1,0,2.53617,0.280847,2018-03-31 15:00:00,0.9211,0.0679,0.011
7437,TRUE,90,Watford,WAT,73,Bournemouth,BOU,2,2,0.76133,2.1146,2018-03-31 15:00:00,0.0861,0.1658,0.7481
7438,TRUE,76,West Bromwich Albion,WBA,92,Burnley,BUR,1,2,0.394723,1.41534,2018-03-31 15:00:00,0.0539,0.2105,0.7356
7433,TRUE,72,Everton,EVE,88,Manchester City,MCI,1,3,0.859628,1.91312,2018-03-31 17:30:00,0.118,0.2269,0.6551
7429,TRUE,83,Arsenal,ARS,85,Stoke,STO,3,0,3.56649,0.342516,2018-04-01 13:30:00,0.98,0.0173,0.0027
7431,TRUE,80,Chelsea,CHE,82,Tottenham,TOT,1,3,1.209,1.3895,2018-04-01 16:00:00,0.2883,0.3084,0.4033
7443,TRUE,72,Everton,EVE,87,Liverpool,LIV,0,0,0.723427,0.947321,2018-04-07 11:30:00,0.2392,0.3722,0.3886
7440,TRUE,73,Bournemouth,BOU,78,Crystal Palace,CRY,2,2,2.09227,1.14558,2018-04-07 14:00:00,0.6258,0.2273,0.1469
7441,TRUE,220,Brighton,BRI,219,Huddersfield,HUD,1,1,1.53244,1.48964,2018-04-07 14:00:00,0.3612,0.2921,0.3467
7444,TRUE,75,Leicester,LEI,86,Newcastle United,NEW,1,2,1.09224,0.285116,2018-04-07 14:00:00,0.6972,0.2476,0.0552
7446,TRUE,85,Stoke,STO,82,Tottenham,TOT,1,2,1.40115,1.79894,2018-04-07 14:00:00,0.2774,0.2613,0.4613
7447,TRUE,90,Watford,WAT,92,Burnley,BUR,1,2,1.36685,1.38319,2018-04-07 14:00:00,0.3407,0.2938,0.3655
7448,TRUE,76,West Bromwich Albion,WBA,84,Swansea,SWA,1,1,1.22912,0.655729,2018-04-07 14:00:00,0.5244,0.3142,0.1614
7445,TRUE,88,Manchester City,MCI,89,Manchester United,MUN,2,3,3.42967,1.21683,2018-04-07 16:30:00,0.8461,0.1056,0.0483
7439,TRUE,83,Arsenal,ARS,74,Southampton,SOU,3,2,1.58895,2.16699,2018-04-08 13:15:00,0.2136,0.265,0.5214
7442,TRUE,80,Chelsea,CHE,81,West Ham,WHU,1,1,2.12073,0.302554,2018-04-08 15:30:00,0.8447,0.1265,0.0288
7455,TRUE,74,Southampton,SOU,80,Chelsea,CHE,2,3,1.2922,0.663817,2018-04-14 11:30:00,0.5388,0.2885,0.1727
7449,TRUE,92,Burnley,BUR,75,Leicester,LEI,2,1,1.05951,1.99812,2018-04-14 14:00:00,0.1538,0.237,0.6092
7450,TRUE,78,Crystal Palace,CRY,220,Brighton,BRI,3,2,2.49925,1.54485,2018-04-14 14:00:00,0.6578,0.2385,0.1037
7451,TRUE,219,Huddersfield,HUD,90,Watford,WAT,1,0,0.929512,0.306273,2018-04-14 14:00:00,0.555,0.3468,0.0982
7456,TRUE,84,Swansea,SWA,72,Everton,EVE,1,1,1.19751,1.61456,2018-04-14 14:00:00,0.239,0.272,0.489
7452,TRUE,87,Liverpool,LIV,73,Bournemouth,BOU,3,0,2.6402,0.540593,2018-04-14 16:30:00,0.8795,0.0977,0.0228
7457,TRUE,82,Tottenham,TOT,88,Manchester City,MCI,1,3,0.445014,3.61987,2018-04-14 18:45:00,0.0027,0.0186,0.9787
7454,TRUE,86,Newcastle United,NEW,83,Arsenal,ARS,2,1,0.888452,1.41538,2018-04-15 12:30:00,0.217,0.284,0.499
7453,TRUE,89,Manchester United,MUN,76,West Bromwich Albion,WBA,0,1,0.639748,0.824508,2018-04-15 15:00:00,0.2422,0.3744,0.3834
7458,TRUE,81,West Ham,WHU,85,Stoke,STO,1,1,0.807456,1.41085,2018-04-16 19:00:00,0.1795,0.277,0.5435
7462,TRUE,220,Brighton,BRI,82,Tottenham,TOT,1,1,0.988099,1.36248,2018-04-17 18:45:00,0.2274,0.3273,0.4453
7463,TRUE,73,Bournemouth,BOU,89,Manchester United,MUN,0,2,1.18301,1.61597,2018-04-18 18:45:00,0.2262,0.2957,0.4781
7420,TRUE,92,Burnley,BUR,80,Chelsea,CHE,1,2,0.221642,1.7717,2018-04-19 18:45:00,0.0274,0.1481,0.8245
7464,TRUE,75,Leicester,LEI,74,Southampton,SOU,0,0,0.515248,0.651171,2018-04-19 18:45:00,0.2144,0.4168,0.3688
7468,TRUE,76,West Bromwich Albion,WBA,87,Liverpool,LIV,2,2,1.39669,1.6393,2018-04-21 00:00:00,0.284,0.304,0.412
7467,TRUE,90,Watford,WAT,78,Crystal Palace,CRY,0,0,0.59455,0.182325,2018-04-21 14:00:00,0.4065,0.5004,0.0931
7459,TRUE,83,Arsenal,ARS,81,West Ham,WHU,4,1,2.07299,0.623161,2018-04-22 12:30:00,0.7544,0.1697,0.0759
7466,TRUE,85,Stoke,STO,92,Burnley,BUR,1,1,0.356095,1.61309,2018-04-22 12:30:00,0.0401,0.1688,0.7911
7465,TRUE,88,Manchester City,MCI,84,Swansea,SWA,5,0,3.41675,0.297493,2018-04-22 15:30:00,0.9824,0.016,0.0016
7461,TRUE,72,Everton,EVE,86,Newcastle United,NEW,1,0,0.948534,0.480957,2018-04-23 19:00:00,0.4792,0.3547,0.1661
7472,TRUE,87,Liverpool,LIV,85,Stoke,STO,0,0,2.11658,0.777827,2018-04-28 11:30:00,0.7207,0.1979,0.0814
7469,TRUE,92,Burnley,BUR,220,Brighton,BRI,0,0,1.54596,0.378409,2018-04-28 14:00:00,0.7472,0.1922,0.0606
7470,TRUE,78,Crystal Palace,CRY,75,Leicester,LEI,5,0,2.7876,0.941395,2018-04-28 14:00:00,0.834,0.1232,0.0428
7471,TRUE,219,Huddersfield,HUD,72,Everton,EVE,0,2,0.56538,0.943754,2018-04-28 14:00:00,0.1959,0.3537,0.4504
7474,TRUE,86,Newcastle United,NEW,76,West Bromwich Albion,WBA,0,1,1.58397,0.703096,2018-04-28 14:00:00,0.6131,0.2555,0.1314
7475,TRUE,74,Southampton,SOU,73,Bournemouth,BOU,2,1,1.72584,1.01741,2018-04-28 14:00:00,0.5558,0.2504,0.1938
7476,TRUE,84,Swansea,SWA,80,Chelsea,CHE,0,1,0.502964,1.45426,2018-04-28 16:30:00,0.1109,0.2583,0.6308
7478,TRUE,81,West Ham,WHU,88,Manchester City,MCI,1,4,0.228917,2.29076,2018-04-29 13:15:00,0.0183,0.0931,0.8886
7473,TRUE,89,Manchester United,MUN,83,Arsenal,ARS,2,1,1.54667,0.651541,2018-04-29 15:30:00,0.6335,0.2606,0.1059
7477,TRUE,82,Tottenham,TOT,90,Watford,WAT,2,0,1.76757,1.36928,2018-04-30 19:00:00,0.4674,0.2681,0.2645
7484,TRUE,220,Brighton,BRI,89,Manchester United,MUN,1,0,0.922771,0.652444,2018-05-04 20:00:00,0.4308,0.3451,0.2241
7481,TRUE,85,Stoke,STO,78,Crystal Palace,CRY,1,2,0.750175,1.31471,2018-05-05 12:30:00,0.1972,0.2941,0.5087
7479,TRUE,75,Leicester,LEI,81,West Ham,WHU,0,2,0.391738,1.43027,2018-05-05 15:00:00,0.0765,0.2404,0.6831
7482,TRUE,90,Watford,WAT,86,Newcastle United,NEW,2,1,2.81246,0.613901,2018-05-05 15:00:00,0.9131,0.0677,0.0192
7483,TRUE,76,West Bromwich Albion,WBA,82,Tottenham,TOT,1,0,1.21792,0.969481,2018-05-05 15:00:00,0.4274,0.3592,0.2134
7488,TRUE,73,Bournemouth,BOU,84,Swansea,SWA,1,0,1.69618,1.0138,2018-05-05 15:00:00,0.5596,0.2576,0.1828
7486,TRUE,72,Everton,EVE,74,Southampton,SOU,1,1,0.420891,0.634996,2018-05-05 17:30:00,0.2047,0.4342,0.3611
7480,TRUE,88,Manchester City,MCI,219,Huddersfield,HUD,0,0,0.78641,0.54565,2018-05-06 13:30:00,0.3661,0.4011,0.2328
7485,TRUE,80,Chelsea,CHE,87,Liverpool,LIV,1,0,0.806168,0.427002,2018-05-06 16:30:00,0.4299,0.3931,0.177
7487,TRUE,83,Arsenal,ARS,92,Burnley,BUR,5,0,2.92408,0.21671,2018-05-06 16:30:00,0.9736,0.0236,0.0028
7426,TRUE,84,Swansea,SWA,74,Southampton,SOU,0,1,0.389621,1.48865,2018-05-08 19:45:00,0.0672,0.215,0.7178
7422,TRUE,75,Leicester,LEI,83,Arsenal,ARS,3,1,2.19801,1.54443,2018-05-09 19:45:00,0.5355,0.2479,0.2166
7460,TRUE,80,Chelsea,CHE,219,Huddersfield,HUD,1,1,2.25256,0.631021,2018-05-09 19:45:00,0.7775,0.1733,0.0492
7424,TRUE,88,Manchester City,MCI,220,Brighton,BRI,3,1,1.64765,1.00939,2018-05-09 20:00:00,0.5282,0.2791,0.1927
7427,TRUE,82,Tottenham,TOT,86,Newcastle United,NEW,1,0,0.835241,0.829699,2018-05-09 20:00:00,0.3279,0.3463,0.3258
7428,TRUE,81,West Ham,WHU,89,Manchester United,MUN,0,0,0.783043,0.596075,2018-05-10 19:45:00,0.3689,0.3839,0.2472
7489,TRUE,81,West Ham,WHU,72,Everton,EVE,3,1,1.18299,1.67867,2018-05-13 15:00:00,0.2409,0.2673,0.4918
7490,TRUE,82,Tottenham,TOT,75,Leicester,LEI,5,4,1.83248,1.27359,2018-05-13 15:00:00,0.5297,0.2511,0.2192
7491,TRUE,84,Swansea,SWA,85,Stoke,STO,1,2,1.70936,1.75436,2018-05-13 15:00:00,0.3376,0.2527,0.4097
7492,TRUE,92,Burnley,BUR,73,Bournemouth,BOU,1,2,1.16179,1.38551,2018-05-13 15:00:00,0.2801,0.3166,0.4033
7493,TRUE,78,Crystal Palace,CRY,76,West Bromwich Albion,WBA,2,0,2.36491,0.216004,2018-05-13 15:00:00,0.9305,0.061,0.0085
7494,TRUE,219,Huddersfield,HUD,83,Arsenal,ARS,0,1,1.31031,2.3322,2018-05-13 15:00:00,0.1362,0.2034,0.6604
7495,TRUE,87,Liverpool,LIV,220,Brighton,BRI,4,0,3.50981,0.0408165,2018-05-13 15:00:00,0.9844,0.0143,0.0013
